x,y,z
33.79113882686003,43.927129734703556,24.882151196971098
34.169777293966256,11.128044507207283,-65.45909299995327
-29.435114036025592,-42.755660514669565,-20.845041110433755
43.643435981478255,1.6011746784157153,45.8443371568073
34.38872593544448,62.492674425129174,32.295884399310054
-2.6970276855470345,-35.08060191498332,55.04005439574138
-12.318192763429934,53.797298846542,11.699190697419416
38.677466695162884,45.679084115160386,-44.48125417609772
-61.3360179366127,29.142406787095478,31.238783193074784
-75.2954069583348,-0.7410693441245658,-3.673300098219893
58.258873997116524,-13.45244498552859,-36.96843502287432
25.75971679433081,-15.810621635370593,-62.3870882149783
-16.48487333652131,-43.85155865716971,42.59874479872669
56.51662456445189,-41.579240315110084,24.749098452458995
-45.95437405078177,33.1434332535924,-37.469955389672776
-46.379260350241516,-28.61548919568046,-44.44631688216026
4.641806831238584,-29.609637613545612,-55.971960212124415
-0.6447315618949736,62.1288033728361,-39.926670533952596
43.916645152266895,-16.808106615422908,35.60513853785896
4.944774735366197,13.774442951668362,-59.68117171779089
-47.45598794068485,50.15990383830635,0.8603775604441636
-6.994825034794988,-46.02672642163348,-16.922518239975908
71.89258780680822,-13.36385209865952,0.6590068669648947
-39.895445292627315,-27.80050431732706,48.979669350925136
11.230527700026661,-63.10486875214597,-13.601079216848246
-61.38132837547534,7.937371682607959,-20.180526888358816
8.469490898468024,-6.03039040128755,-64.7098505124155
25.23172792598423,-8.146963384468933,51.57322554799084
-16.69099157111633,-58.862559312949514,25.898836654768086
31.788685117440235,60.907285668148255,-1.1820335798774144
-25.8057581349275,47.30948407713467,31.280640044603814
-49.57902689873502,18.12020060960186,43.082926362338675
9.71313475810125,63.9249935758437,-22.912314652764863
-1.840937132369493,40.173399356095366,-41.95076324395776
-58.79780294212269,16.580317912395472,-38.96699722381196
-6.75073794664811,41.89577530633611,47.86410229630112
3.0878165985499644,-54.73033832048003,-38.07329854649959
13.342436175296138,45.30976596316137,-29.26065870071755
12.160848059301072,-20.484725962094597,60.39112085550659
64.5939123603008,5.009803603779693,-2.714296248242949
-53.551032048721915,21.375784343158934,-6.912945797250428
7.5687741692026735,-50.453624648524105,37.68883026483515
-64.60574571425558,11.448565718487444,8.603335896793903
-60.26226451027358,-14.466451616459892,-8.789626294941465
38.08495433801403,13.142118431030761,-34.371599788307385
56.50256473573572,-10.602114235329118,18.10509361880288
-19.114810536974844,-29.15460460518829,-73.63131915530003
31.6560868416471,-60.182995744948315,2.687044688285184
-21.774150296299652,26.496067186197727,68.19721518760889
-23.3065293086172,21.393404246974328,-62.3552814707717
-32.29390301122208,8.2027268556463,41.38940299249855
31.044391546548027,34.24656969651591,-29.954252494983873
-18.011433106372685,-37.122757330471416,-55.28839233163726
-30.7475487187382,-42.17450428015037,28.678983397010697
-33.538456659517884,-44.55887743359647,2.0584677633386668
64.40303463340142,27.51212313949841,-9.718212386340264E-4
-61.69402159368525,-30.73747663910012,-31.75950257177158
-34.384599382746416,41.88620158003259,13.536522562329871
19.56383351552567,-33.759662809695016,38.33850356153305
21.833731567535704,13.459374023564166,56.41406361839502
-39.794813567337314,25.8931142596269,26.434030289512645
45.395878027480485,24.462012307044255,-19.59288545171537
40.267773880753495,42.49139710003757,-5.319131743004416
22.534984616400255,-45.0554519957472,-24.37476199677172
24.43280566992322,8.414169017331595,-48.201459190644236
-10.134991020180905,-13.346778467213147,-65.29612536898595
30.708127669389047,32.25584646861926,43.43793198208669
15.912160992655698,55.340819742734375,27.487642941122374
32.08202440898591,-40.11323911873657,1.127857299229731
20.868310696866416,43.24623625609893,-10.164485413659119
0.25395353970563217,-18.36539777462218,44.46208795223498
58.98113330435935,-22.940803010831694,-19.37726100074699
15.840648103370802,-46.42246410307786,19.93141364604211
-7.923055473882074,-38.03468715155765,-37.94709137476661
45.61237311114495,10.95048607719177,-4.848673407026206
-1.5514317179356745,-56.72695197755264,2.0715526029524463
-51.44798188568003,-16.982293282971927,13.495203748006539
-32.75587553901833,-14.271416976056484,-41.50506231250041
46.62676455955994,-5.22981524133323,-16.586375404603494
44.61855225292085,22.97445304931901,29.717872470624616
-49.881443553703704,-0.5090711728049606,2.2623757323193323
52.80275604788214,-19.164008985070303,-0.7325762275424519
-41.60458844172684,7.594976130949973,18.566304300423546
-10.071005828527179,-41.026098699473756,19.731466392178444
17.76266485177688,-41.55378717550548,-43.47877486189685
5.602631576651918,61.81390608406861,-3.4534587460737987
-13.134765210800973,57.9214998776731,-9.263719975481976
-49.132306032719804,46.45195746126023,-18.721274344317777
-20.041334693589842,-25.60957751013168,49.98668811515699
-11.511893594524338,19.172999873261823,52.67115293914815
45.59235515865328,-30.04473149361899,-34.77969616769724
43.71489378100016,-30.342948408248496,14.267617968680899
40.734261089282704,-31.049027670251878,-15.404704265692558
-23.43752434221917,46.16166921468804,-21.73607087889611
-15.586601773819648,-36.52164980502719,-1.5656015253746598
17.70268295161637,29.413514209294593,-44.26932526357588
-17.70122211020643,36.13681977009534,3.5337694794584626
48.95362910058393,31.98084934960724,11.887945486137799
-3.008082159750569,41.952342860536014,28.217491194825776
-1.37153153965594,41.88258089816858,-6.7075748511813105
-40.9873638521864,-8.426561549288646,30.521611246159438
-40.01714701633227,10.955899778728112,-35.010624686405166
-37.68774484760633,22.815485984910467,6.039292160033672
12.201306602347957,-22.94805361946244,-38.693592183770235
-25.147000729269433,26.790131616748596,-36.85994547635234
28.785911575948823,13.33968457640686,37.23443327772254
-48.65027290997414,-30.793173106504234,-16.598412940941557
-27.26817219497632,29.52577820668156,41.95834294649323
-22.529439135015544,-9.08670933844625,38.995593371244425
48.96677899417659,-11.710102348238717,-54.59288430762136
-20.623951679934088,29.786347077438553,22.2722046419843
32.10965542024332,-3.3381643657995546,26.708201568725155
-10.422796453113948,18.273271812682694,-47.37949430279594
-38.81655326837469,29.34015734173113,-17.84289995136798
17.068105087017255,-14.180124586113294,34.205111742534186
33.01269288989135,-17.3915949973291,-43.81574643774147
14.410991913707585,24.44191528221825,28.86173012646674
-7.904458392501686,33.76829333064783,-24.000600940215197
-27.1690593527947,7.677607811884812,-2.504857528279311
40.634006971281494,-2.9715569123088015,8.619533213602951
13.670107131469821,-45.40277876965346,-4.618626186110044
30.539373164554,-4.541075252070307,-28.691368150704992
-13.920949808625693,-18.84035978292442,-46.441760679964666
17.416411281925253,50.57045814549774,8.123219859118551
6.325582893143002,6.23745140886623,46.053505415002924
24.864691496054004,-27.21512578489483,20.198218628418445
15.723509211107702,26.41333914797585,-19.661093751617166
-34.163531347853564,-24.282673299559626,20.41994742094006
29.042109742644566,31.257866408956733,10.153387177537482
-43.0127790912287,0.9527685784859249,-16.464184175257596
-21.313213501721297,-24.97367567080375,-25.068280000597813
8.118352293938365,-2.700595982007635,-44.99212770344303
-21.939758540968835,4.537714551771348,16.571011177054096
7.18619658724014,34.052916511460865,12.879521647594016
-38.72344612935557,-18.415673018133596,-4.422387249855867
-21.162138688001665,19.972055825107272,-17.094354830121354
1.678786152778802,22.538413838863967,-2.5180320057999324
23.252796865239226,11.766359285087093,13.293387299710691
-12.265651826695922,15.185791232044869,33.08712917102744
20.479425275881386,-26.650836656041,-16.82196053009348
33.034928072693695,-17.27262187365072,-3.117225090701396
-8.623005110534868,-19.301011424296977,21.001548475451784
-4.612345198321996,-3.274013790774352,32.27319049300199
15.32516923065039,-16.624179714983143,6.168629565290467
-22.329585304791777,-15.75727737042429,6.73509198891598
-25.821898926598713,-4.827654491334024,-24.893913519202687
-3.011590458885505,14.33285321093706,15.141110701384838
5.084142144237753,-33.56425768148348,9.024347111591657
4.268810602244836,18.130603848954284,-33.809810150868984
26.574881545600892,17.022075984416134,-5.716355839245573
0.531599748938001,-28.38863574182193,-22.601978235269176
-7.487159858107383,-5.664958555546933,-32.8397410213931
21.625417008915377,-1.6134160437312512,-11.02869089188787
-5.0459005730533635,-19.54684779109644,-2.5876366794967525
-3.849991473768337,9.956337519331674,-17.04813776748166
4.299477265335656,-9.511766816030674,-17.146519174603966
9.049800770187456,-1.5858746204012308,17.76471181063861
